Source,Target,Weight
Xayah,Zyra,0.010720192346008775
Garen,Orianna,0.010706740609603655
Ahri,Warwick,0.01070499115638724
Gnar,Zyra,0.010700855971455505
Nidalee,Zilean,0.010700849527188428
Rengar,Zyra,0.010698494900394418
Draven,Malphite,0.010695215231770906
Teemo,Warwick,0.010682633800458625
Cassiopeia,Rengar,0.010682599324326957
Jayce,Twitch,0.010677887900269904
Xayah,Xerath,0.010677234767158261
Amumu,Zed,0.010677043473905393
Nami,Zed,0.010675551046620605
Akali,Anivia,0.010674526784267646
Ashe,Ornn,0.010669711933529167
Gnar,Kassadin,0.010664677501500758
Ashe,Nidalee,0.010663242184103331
Annie,Zed,0.010663156821364848
Leona,Nidalee,0.010654203923127069
Nidalee,Shyvana,0.010645143622032094
Anivia,Volibear,0.010644215775622657
Syndra,Volibear,0.01063729413716159
Lux,Ryze,0.010629626424668222
Anivia,Elise,0.010627834687218313
Swain,Syndra,0.010619343460587866
Orianna,Shyvana,0.010608743852868708
Zed,Zyra,0.010602566338350092
Fiddlesticks,Jayce,0.010600415466433076
Talon,Udyr,0.010599647560871218
Rumble,Zyra,0.010597471552187663
Braum,Quinn,0.010589456526978267
Garen,Janna,0.010585047706500088
Akali,Taric,0.01057967027831979
Amumu,Rakan,0.010578326703130721
Bard,Olaf,0.01057492290002049
Taliyah,Warwick,0.010574331461140247
Diana,Janna,0.01057207686794266
Sivir,Swain,0.010566311133829227
Gragas,Yorick,0.010565782005849608
Braum,Rumble,0.010553483868781105
Morgana,Skarner,0.01054545234656927
Riven,Zilean,0.01053479736363966
Rammus,Swain,0.010530392091481218
Draven,Kayn,0.01052474734610975
Gangplank,Morgana,0.01052127864223236
Illaoi,Tristana,0.01052028571660613
Ornn,Talon,0.010512501710330396
Aatrox,Sivir,0.010509387143691906
Ekko,Sona,0.010493601821898166
Kalista,Malphite,0.01049103415507065
Elise,Ziggs,0.010489996321153855
Jhin,Olaf,0.010486840580662184
Janna,Shyvana,0.010482582719011
Rakan,Yasuo,0.010480351430032234
Annie,Gangplank,0.010479640436728348
Gnar,Volibear,0.01046676346110806
Neeko,Rumble,0.01046412032171435
Quinn,Shyvana,0.010460287786805949
Fizz,Sona,0.010453630164285408
Gangplank,Kalista,0.010452550052613533
Amumu,Irelia,0.010450837753332349
Annie,Rengar,0.01044721541297454
Ashe,Trundle,0.010437661238706077
Xayah,Zilean,0.010436672680071766
Mordekaiser,Thresh,0.010428344335434298
Gragas,Ziggs,0.010423339000810827
Bard,Malphite,0.010415213046113331
Braum,Malzahar,0.010413728307951812
Warwick,Ziggs,0.010405769721032802
Ahri,Sion,0.010403809869657901
Mordekaiser,Talon,0.010397330618297677
Janna,Yorick,0.010392408248685123
Katarina,Ornn,0.010386234147393102
Kalista,Nocturne,0.010384537631350322
Illaoi,Sejuani,0.01038329684120197
Diana,Sona,0.010379220409183147
Syndra,Urgot,0.010379100241264093
Viktor,Warwick,0.010372270898195302
Cassiopeia,Fiddlesticks,0.01036431916920484
Fiora,Singed,0.010359423394113538
Syndra,Xayah,0.01035003411905463
Ornn,Warwick,0.010345278792525822
Quinn,Sion,0.01034465807473045
Braum,Talon,0.010341816647154375
Udyr,Vayne,0.010341249976446362
Heimerdinger,Zed,0.01034095181812245
Irelia,Zyra,0.010335513109190494
Tristana,Trundle,0.010334773728477149
Akali,Soraka,0.010332772661728854
Ashe,Taliyah,0.010331931492132945
Azir,Nocturne,0.010329037855180693
Evelynn,Xayah,0.010327146619777693
Cassiopeia,Nasus,0.010325934933972075
Evelynn,Poppy,0.010320165986351878
Quinn,Soraka,0.010298939835791922
Aatrox,Braum,0.010298899621212871
Fiddlesticks,Xayah,0.010298094699540676
Sion,Syndra,0.010291986827343304
Kayn,Nami,0.0102791645122422
Gangplank,Lulu,0.010271790108897005
Fiddlesticks,Volibear,0.010269165108835795
Ezreal,Udyr,0.010265868091324739
Xayah,Zoe,0.010254597854752998
Lissandra,Mordekaiser,0.010253562189891515
Shen,Shyvana,0.010243323353262713
Darius,Sivir,0.010242702166254329
Sona,Urgot,0.01024046465989524
Cassiopeia,Teemo,0.0102377279592093
Evelynn,Yorick,0.01023601651740252
Sejuani,Zoe,0.01022900422106221
Kled,Shen,0.010224677264607327
Brand,Xayah,0.010221780354985483
Darius,Diana,0.010218382845591848
Lux,Trundle,0.010203487398468939
Caitlyn,Skarner,0.010198446954531194
Shen,Viktor,0.01019561659695378
Sona,Viktor,0.010192100526818357
Swain,Zyra,0.010188222905717647
Annie,Riven,0.010185739701902218
Gangplank,Gragas,0.01018199454853633
Gangplank,Varus,0.010178164762604218
Kalista,Veigar,0.010175249047480713
Heimerdinger,Vi,0.01016760123725647
Maokai,Skarner,0.010167093009644114
Shaco,Zoe,0.010164626782773006
Annie,Evelynn,0.010164264005794853
Brand,Irelia,0.010163660297270824
Ekko,Tryndamere,0.010159086612263262
Nocturne,Sona,0.01015895082135038
Syndra,Zilean,0.010157626604842027
Draven,Fiddlesticks,0.01015330029054868
Shen,Tristana,0.010146534443069401
Skarner,Yorick,0.01013969476202399
Corki,Zyra,0.010131996746483414
Azir,Jax,0.010130634305182844
Jinx,Syndra,0.010130363634639119
Azir,Quinn,0.01012873217615828
Bard,Elise,0.010124031878560577
Heimerdinger,Kayle,0.010104183362012836
Irelia,Taric,0.010097019159259334
Illaoi,Taric,0.01009690826301619
Talon,Vi,0.010091631074115395
Rengar,Taliyah,0.01008723672807852
Gnar,Maokai,0.010080349942155394
Diana,Karma,0.010077140399885998
Rakan,Sejuani,0.01007595107716354
Fiddlesticks,Fiora,0.010070301454260215
Anivia,Camille,0.010065399924485945
Akali,Amumu,0.010061914232636146
Orianna,Yorick,0.010046474014305359
Jinx,Yorick,0.010045690488869217
Malphite,Xayah,0.010045221314390349
Sivir,Syndra,0.010039163968641499
Cassiopeia,Jax,0.010034023619221951
Teemo,Varus,0.010032997297748602
Ekko,Lulu,0.010031816086950647
Neeko,Singed,0.010028976563091522
Gnar,Nautilus,0.010027107539651702
Akali,Volibear,0.0100250550104799
Neeko,Poppy,0.010021685676625407
Kennen,Sejuani,0.01001718921762952
Veigar,Xayah,0.010017027298257496
Karma,Rengar,0.010013461109157299
Azir,Twitch,0.010009445730487697
Illaoi,Janna,0.01000049681316361
Rumble,Veigar,0.009989266775002644
Azir,Brand,0.00998420690461966
Draven,Galio,0.009961416337350393
Fiora,Rakan,0.009958136263846552
Janna,Ziggs,0.009957172274894757
Garen,Swain,0.009942447615485586
Anivia,Urgot,0.009941938229897623
Bard,Urgot,0.009924744102099408
Janna,Kassadin,0.009922896435215874
Quinn,Yasuo,0.009914428618338546
Draven,Nidalee,0.009905686684783546
Rammus,Zoe,0.009888929029119078
Quinn,Vi,0.009883288625868483
Cassiopeia,Leona,0.009860759791201785
Diana,Soraka,0.009851727761765645
Ryze,Vi,0.009848689166586603
Garen,Zoe,0.00983883826236347
Draven,Shyvana,0.009828500115479975
Kennen,Shaco,0.009824088214651968
Nami,Xayah,0.009821872387300642
Kennen,Maokai,0.009818866557308473
Lissandra,Shaco,0.009815707087894142
Heimerdinger,Urgot,0.009811818284236865
Lissandra,Maokai,0.009809447984963164
Mordekaiser,Taliyah,0.00980463245096294
Karma,Skarner,0.009803514881114531
Fiora,Zyra,0.00979881527071449
Anivia,Quinn,0.009798427666146437
Ekko,Teemo,0.009798081055224096
Udyr,Zilean,0.009789998710907116
Shaco,Viktor,0.00978822923666079
Sejuani,Swain,0.00978728675701027
Bard,Irelia,0.009781683784708688
Gangplank,Veigar,0.009778166638609963
Lissandra,Twitch,0.009774712331193043
Ivern,Urgot,0.009774103086880686
Akali,Warwick,0.009764841032268204
Brand,Kalista,0.009755876605597007
Kassadin,Sona,0.00975368969157384
Kled,Xayah,0.009750001048342987
Nidalee,Olaf,0.009748497418879908
Jhin,Kled,0.009745390488384324
Kennen,Rengar,0.00972892899855687
Ornn,Varus,0.009717282200310526
Amumu,Talon,0.009713694061711839
Nami,Ryze,0.009710811172268685
Janna,Skarner,0.00970741828588866
Camille,Warwick,0.009693545941321501
Akali,Sejuani,0.00969080851607325
Olaf,Talon,0.0096843592496616
Draven,Malzahar,0.009680287595004992
Cassiopeia,Twitch,0.009677954849698094
Sion,Udyr,0.009662813131801808
Pyke,Quinn,0.009659876041634605
Ornn,Udyr,0.009653569763050235
Caitlyn,Mordekaiser,0.009648426159507364
Neeko,Shen,0.00964580288994946
Braum,Kassadin,0.009645629320333169
Shaco,Sona,0.00963941001253782
Gnar,Singed,0.009635453092986631
Malphite,Nidalee,0.009632831352734857
Braum,Fizz,0.0096322553619279
Fiddlesticks,Ryze,0.009631285997278183
Camille,Nautilus,0.009627825485193454
Diana,Swain,0.009602405938562075
Nidalee,Warwick,0.0095997320509938
Hecarim,Nami,0.009594278391292295
Brand,Ryze,0.009592788514913062
Karma,Kled,0.0095925864280486
Riven,Trundle,0.009585703643953798
Ashe,Evelynn,0.00957586060396834
Maokai,Shyvana,0.00957121692762996
Corki,Rakan,0.009564700129788292
Irelia,Janna,0.009561492697068172
Nidalee,Zyra,0.009545331747122791
Twitch,Volibear,0.009536549631436828
Camille,Teemo,0.009533248067269722
Gnar,Pyke,0.009531541611071073
Corki,Udyr,0.009529987529972639
Draven,Neeko,0.009527888305497167
Talon,Ziggs,0.009526922866043154
Morgana,Rengar,0.009526533579593608
Gnar,Lulu,0.009521956728615267
Ivern,Zed,0.009518755958427041
Gnar,Kayn,0.009508284804799153
Quinn,Zoe,0.00950535318697882
Azir,Nasus,0.009504792638018424
Karma,Warwick,0.00950364567862376
Annie,Sivir,0.009497341532645637
Twitch,Ziggs,0.009494213459250089
Amumu,Mordekaiser,0.009492988839388017
Kled,Rakan,0.00949214582033964
Azir,Bard,0.009489887496418372
Graves,Swain,0.009487538812664596
Azir,Caitlyn,0.009486901075202458
Ashe,Rengar,0.00948615481102378
Anivia,Talon,0.009484600142424499
Jinx,Warwick,0.009481772285761986
Warwick,Xerath,0.009480737585987886
Alistar,Kindred,0.009480299330291042
Ornn,Twitch,0.009479611477907122
Mordekaiser,Sivir,0.009473089262753186
Orianna,Singed,0.00947251540448987
Swain,Tristana,0.009471445848940517
Kalista,Renekton,0.00946609941881341
Ryze,Zyra,0.009461070208593419
Amumu,Janna,0.009460653905839327
Shaco,Vladimir,0.009459831487179752
Trundle,Xerath,0.00945365062705915
Jayce,Warwick,0.009441584739168406
Katarina,Pantheon,0.00943699855200049
Janna,Tryndamere,0.009436994000606356
Diana,Sejuani,0.009436422295747846
Ekko,Gangplank,0.009436316158443602
Ivern,Rakan,0.009433201587811395
Heimerdinger,Nocturne,0.009431100400051844
Ekko,Sion,0.009425758362413255
Fizz,Rakan,0.009423176339764614
Ezreal,Warwick,0.009420094992643312
Corki,Evelynn,0.009417713151860595
Alistar,Shyvana,0.009414677529532456
Ashe,Singed,0.009413493512879447
Draven,Pantheon,0.009412167697225972
Amumu,Udyr,0.0094022805408857
Evelynn,Nami,0.009401311920545647
Graves,Zyra,0.009400815344255737
Braum,Shaco,0.009400116724512575
Darius,Shyvana,0.00939953113297292
Elise,Taric,0.009396613666630922
Janna,Urgot,0.009392945214196124
Draven,Lissandra,0.00939130228507587
Shaco,Shen,0.009381408635923683
Jinx,Maokai,0.00937244217690502
Ryze,Twitch,0.009369603154353555
Kled,Shyvana,0.009353311636926464
Jinx,Rakan,0.009348363032570743
Olaf,Sivir,0.00934504964443534
Kennen,Syndra,0.00934382945901668
Annie,Shyvana,0.009343451101254261
Corki,Shen,0.00932833910516945
Kalista,Singed,0.009323732440931338
Draven,Taliyah,0.009316234187400633
Ivern,Kassadin,0.009312919975489572
Gangplank,Ivern,0.00931185925209577
Nidalee,Udyr,0.00930829801514105
Brand,Kassadin,0.009294054530414
Pyke,Tryndamere,0.009282581568864325
Karthus,Katarina,0.009274586575685194
Lulu,Shyvana,0.009267314561309562
Taliyah,Udyr,0.009264100775026127
Annie,Kayn,0.009262790527787683
Ivern,Riven,0.009244118986212291
Azir,Swain,0.009239189941460219
Rakan,Yorick,0.009236749073340681
Jayce,Nami,0.009235970732928285
Rengar,Udyr,0.009229877961407434
Fiddlesticks,Katarina,0.009227458762468343
Anivia,Kalista,0.009227186403200563
Gangplank,Soraka,0.009224772831934257
Fiora,Mordekaiser,0.009223371409074012
Mordekaiser,Poppy,0.009221713886635712
Rengar,Tristana,0.009220246250371631
Syndra,Ziggs,0.009208666896193665
Fiddlesticks,Irelia,0.009190125048897439
Draven,Ornn,0.009185895412571424
Ahri,Taric,0.00918515531377964
Jinx,Shaco,0.009169444246487215
Taliyah,Tristana,0.009151016260540028
Taric,Xayah,0.00914692782143953
Elise,Sona,0.009146698983488816
Swain,Taric,0.009144152051956907
Azir,Veigar,0.009142127795750566
Mordekaiser,Shen,0.009137232990598366
Quinn,Udyr,0.00912918773455001
Ivern,Lux,0.00912650283610188
Skarner,Vayne,0.009126375594562443
Taric,Zoe,0.009124279423339593
Ryze,Swain,0.009122516264009502
Lulu,Trundle,0.009119901908617275
Rakan,Singed,0.009112324569285946
Rakan,Skarner,0.009112134251995363
Sion,Twitch,0.009106539936887188
Shen,Talon,0.009104937386349342
Alistar,Gangplank,0.009090962075328342
Fiddlesticks,Gangplank,0.009087343024464253
Corki,Garen,0.009072907882846187
Shyvana,Ziggs,0.009069399453278688
Draven,Sona,0.009067362124567255
Poppy,Sona,0.009066680412937442
Jayce,Taric,0.009062990114884078
Azir,Karthus,0.009059610313322182
Corki,Yorick,0.009055450401124761
Darius,Varus,0.009052305054772013
Braum,Kindred,0.009047663099157794
Syndra,Tryndamere,0.009045352288620828
Anivia,Rakan,0.00904451145140559
Anivia,Illaoi,0.009038149678493361
Janna,Xayah,0.009037095731534986
Janna,Twitch,0.00903402853901588
Cassiopeia,Rammus,0.009031749426797096
Soraka,Swain,0.00902511895417875
Camille,Soraka,0.009023583452151108
Shaco,Swain,0.009015782084178418
Illaoi,Skarner,0.009009829259505513
Katarina,Kled,0.009009081292174316
Akali,Shyvana,0.009008439823555201
Camille,Malzahar,0.008998646739519946
Gnar,Leona,0.008995299462930314
Sion,Taliyah,0.0089911567948432
Maokai,Udyr,0.008986366775405322
Maokai,Yasuo,0.008974395077588918
Azir,Lux,0.008971160303361397
Gnar,Xerath,0.008958965479889284
Katarina,Rammus,0.00895513144151284
Katarina,Poppy,0.008950546201600173
Kindred,Soraka,0.008950233810622255
Irelia,Shaco,0.008949427298115379
Thresh,Warwick,0.008946531802162812
Annie,Vi,0.008938307005275913
Darius,Nami,0.008929023485756644
Tryndamere,Twitch,0.008927644826368477
Leona,Shaco,0.008919649218809254
Ahri,Draven,0.008918600277688704
Skarner,Viktor,0.008904003548318933
Kled,Shaco,0.008900933605655999
Nidalee,Ziggs,0.008896364434434423
Kalista,Vi,0.008896008456247646
Bard,Udyr,0.008896001014156283
Gangplank,Nami,0.008881305409123401
Neeko,Volibear,0.008880525401536003
Kayle,Taliyah,0.008874384276575418
Nami,Yorick,0.008873098954420365
Janna,Zed,0.008865097786661495
Gragas,Syndra,0.008864765813751644
Bard,Camille,0.00886019934952452
Evelynn,Ornn,0.008858021901548803
Cassiopeia,Shen,0.008854315792985385
Bard,Karthus,0.008852825634455063
Alistar,Heimerdinger,0.008846949707479363
Heimerdinger,Sion,0.008839033557430572
Graves,Maokai,0.008837099286186393
Azir,Lulu,0.008833571023390059
Corki,Kled,0.008827994104458472
Amumu,Kalista,0.008804855288054848
Darius,Syndra,0.008801736850006382
Kalista,Sejuani,0.008795620382130893
Fiddlesticks,Kalista,0.008785074876917303
Azir,Nautilus,0.00878506926572454
Kalista,Lulu,0.008784775835312876
Gangplank,Kayn,0.008780996209925233
Heimerdinger,Yorick,0.008777344987675016
Diana,Nasus,0.008776405558238845
Alistar,Graves,0.00877052151913165
Singed,Sivir,0.008769254141871472
Braum,Kayn,0.00875943039807068
Ashe,Heimerdinger,0.008746448301678013
Annie,Quinn,0.008744767226221145
Pyke,Skarner,0.00874347042926836
Neeko,Tryndamere,0.008742386102817353
Gnar,Ryze,0.008734855701184107
Cassiopeia,Ornn,0.008730344900364805
Akali,Annie,0.008728936629410622
Rakan,Rumble,0.008724179934647212
Gangplank,Quinn,0.008723177457441021
Taric,Varus,0.00871730986318614
Evelynn,Rengar,0.0087134250851231
Tryndamere,Zed,0.008705903191545232
Zed,Ziggs,0.008703450427004628
Elise,Teemo,0.00870292450569598
Volibear,Ziggs,0.008701122429855868
Fiddlesticks,Orianna,0.008694096070124816
Fiora,Shaco,0.008692299802701895
Ryze,Volibear,0.008682258966477039
Rengar,Tryndamere,0.008675923788714577
Diana,Illaoi,0.008671846778669341
Thresh,Udyr,0.008666700286778482
Udyr,Veigar,0.008661805278907251
Darius,Fiddlesticks,0.008661010302852877
Poppy,Veigar,0.008656835921058668
Vayne,Ziggs,0.008649848875593315
Heimerdinger,Riven,0.008646986145980726
Draven,Ziggs,0.008646679514443069
Ekko,Swain,0.008646332335433504
Fizz,Warwick,0.008636981308416489
Soraka,Syndra,0.008635906283140246
Ivern,Lucian,0.008631749804459566
Pantheon,Swain,0.008630252617284489
Kennen,Zilean,0.008618804882889908
Lucian,Warwick,0.008615665556101288
Garen,Ziggs,0.008614152621037976
Mordekaiser,Nasus,0.008608971713243985
Kennen,Shyvana,0.008600031750474378
Rakan,Syndra,0.008598540533111978
Ahri,Gangplank,0.00859727358758754
Veigar,Warwick,0.00859726436322352
Annie,Irelia,0.008587656320238165
Tryndamere,Viktor,0.008587335852357155
Fizz,Nami,0.00858447087634567
Amumu,Jinx,0.008582040419572657
Rakan,Ziggs,0.008579032059086203
Nami,Yasuo,0.008573279374889773
Lulu,Syndra,0.008569139368217384
Irelia,Skarner,0.008568320650859973
Gragas,Quinn,0.008565518514020065
Katarina,Sion,0.008563977661448015
Talon,Zilean,0.008563693588967821
Diana,Taliyah,0.008545917232319313
Caitlyn,Gnar,0.00853676436476969
Swain,Trundle,0.008521589334902848
Ornn,Skarner,0.008518299178401202
Kindred,Mordekaiser,0.008513648471704806
Akali,Sona,0.008512932357135999
Bard,Nasus,0.008509022124636577
Kalista,Kayn,0.008507953400090421
Gangplank,Jinx,0.008507611335851244
Caitlyn,Kled,0.008506295076192046
Elise,Heimerdinger,0.00850366860579927
Ashe,Swain,0.00849985275627293
Nami,Nasus,0.008496158511084735
Azir,Gnar,0.0084805474303648
Elise,Zilean,0.008477719724254054
Kassadin,Sion,0.008477613472511612
Brand,Zoe,0.008473527781117242
Pantheon,Zoe,0.008466495121877358
Sona,Swain,0.008463631464695425
Jhin,Volibear,0.008430511492208524
Azir,Evelynn,0.008429913861221506
Galio,Ziggs,0.00842274657004931
Amumu,Quinn,0.008422366660595369
Amumu,Singed,0.008417768536288407
Annie,Jhin,0.00841205667975909
Graves,Taric,0.008408544132775336
Jayce,Maokai,0.008408362921193431
Quinn,Zilean,0.008402083182684466
Nami,Volibear,0.008399932989866014
Azir,Malphite,0.008396466725028261
Kalista,Tryndamere,0.008373225115621724
Kassadin,Zyra,0.0083729639537253
Draven,Janna,0.008371563947012663
Kalista,Sion,0.008366714089619486
Gragas,Kennen,0.008365674109111303
Fiddlesticks,Renekton,0.008364407387203822
Udyr,Xerath,0.008363453417411505
Malzahar,Riven,0.008360750892306385
Evelynn,Fiora,0.008358115835867163
Jax,Rakan,0.008350591016151468
Aatrox,Amumu,0.00834811492781992
Rumble,Sejuani,0.008341713922885574
Fiddlesticks,Kled,0.00833833035525482
Kassadin,Ornn,0.00833743016106979
Olaf,Ziggs,0.008331074727384128
Singed,Zyra,0.008329090066227812
Draven,Udyr,0.008328248441012999
Heimerdinger,Ryze,0.008324388301007688
Maokai,Ryze,0.008315887351750909
Heimerdinger,Jax,0.008311379136450393
Olaf,Sona,0.00830333890008485
Ryze,Ziggs,0.008295765890109306
Kassadin,Warwick,0.008295491594082664
Bard,Varus,0.008288033069838432
Annie,Sejuani,0.008286252553829145
Gnar,Soraka,0.00828363796299097
Illaoi,Lulu,0.008278383113401852
Katarina,Olaf,0.008273986277129995
Lucian,Singed,0.008272009543401678
Skarner,Xerath,0.008270488712097096
Skarner,Vladimir,0.00826886657299316
Bard,Rammus,0.008252988790891834
Gnar,Lux,0.008252601074101404
Rakan,Vi,0.008252229766314442
Taric,Veigar,0.00825174232002987
Heimerdinger,Zilean,0.008233297434646658
Galio,Rengar,0.008218689365051586
Gangplank,Lux,0.008216741467991832
Shaco,Zyra,0.008200054594193165
Corki,Draven,0.008198498661874378
Darius,Kalista,0.00819267966046644
Draven,Ekko,0.00818148182256255
Kled,Zilean,0.008152840771169127
Rumble,Swain,0.008137217468223608
Fizz,Gangplank,0.008137168846694832
Singed,Zilean,0.008134797994959416
Skarner,Swain,0.008134758125136686
Akali,Janna,0.008132272403783013
Gangplank,Rammus,0.008130645136896325
Janna,Kindred,0.00811932053216231
Janna,Volibear,0.008118265787708539
Cassiopeia,Ivern,0.008114666426026478
Rengar,Veigar,0.008103049966865663
Orianna,Warwick,0.008098180022844851
Lulu,Singed,0.008084549726563688
Brand,Camille,0.00808338080643024
Ekko,Kalista,0.008081808650344729
Ekko,Shen,0.008078091416915465
Malzahar,Shaco,0.008075422840391502
Ivern,Ornn,0.0080696225499527
Camille,Lux,0.008066490799834581
Braum,Ziggs,0.008061240149727589
Karthus,Volibear,0.008059617408090709
Diana,Karthus,0.008056489094823382
Amumu,Camille,0.008055612185452615
Heimerdinger,Tristana,0.008042407682156343
Udyr,Yorick,0.008042084140030728
Sion,Tryndamere,0.00803301175910714
Kalista,Maokai,0.008032557066942538
Annie,Talon,0.008030335193572075
Braum,Riven,0.008026141065171825
Braum,Kled,0.008022000102946219
Brand,Skarner,0.00801584601193085
Garen,Skarner,0.008014391489919283
Draven,Gragas,0.008007628084360072
Katarina,Sona,0.007999152553177912
Anivia,Kled,0.0079956585184848
Ryze,Trundle,0.007991037567870002
Elise,Warwick,0.007972736265972794
Gangplank,Sejuani,0.007966408420789451
Kindred,Lulu,0.007964396668906902
Olaf,Zoe,0.00795239696794022
Fiddlesticks,Zed,0.007949730452145757
Sejuani,Tristana,0.007941725305621712
Mordekaiser,Zyra,0.007939976197601648
Nidalee,Quinn,0.007934202050299797
Twitch,Zoe,0.007931608336000522
Taliyah,Vi,0.007930535788682004
Azir,Urgot,0.007921819579817484
Janna,Sejuani,0.007920795591768774
Amumu,Ornn,0.007916597752165959
Gangplank,Nocturne,0.00786923769059043
Diana,Kled,0.007866312982162903
Bard,Fizz,0.007865803268958148
Kindred,Warwick,0.007849420484033455
Taliyah,Twitch,0.007848134821577816
Annie,Olaf,0.007839147815973523
Darius,Heimerdinger,0.007838825308748599
Evelynn,Udyr,0.00783673052761343
Pyke,Trundle,0.007833200120823355
Fiddlesticks,Nidalee,0.007823713510944137
Taliyah,Varus,0.0078085107347618705
Cassiopeia,Shyvana,0.007803927279121624
Kennen,Mordekaiser,0.007803817338213061
Varus,Zoe,0.007794638497237666
Kled,Mordekaiser,0.007789089903965825
Elise,Trundle,0.0077823785173450205
Camille,Shaco,0.007779267474288786
Sona,Yorick,0.0077739867869648024
Nidalee,Rumble,0.007770300257576801
Ahri,Heimerdinger,0.00777027504612949
Kalista,Nasus,0.007769536856058291
Graves,Ziggs,0.007768556909985267
Shyvana,Syndra,0.007763155606986025
Ivern,Nautilus,0.007756750130818663
Sona,Sylas,0.007753708266634702
Nami,Skarner,0.007743606275175273
Kindred,Singed,0.007734213435045259
Mordekaiser,Nautilus,0.007723756987137601
Ahri,Maokai,0.007721114354481558
Annie,Sylas,0.007715399116344678
Garen,Katarina,0.007713446853366505
Udyr,Viktor,0.007711374052084114
Annie,Kindred,0.007704265035216536
Bard,Jayce,0.00770364639679574
Lulu,Twitch,0.007701745030365739
Diana,Urgot,0.007699500202551366
Pantheon,Xayah,0.007690798972065024
Riven,Sona,0.0076843289576130885
Taliyah,Teemo,0.007681225955938481
Camille,Trundle,0.007677172359834321
Evelynn,Varus,0.007672526416445601
Ivern,Veigar,0.007667696255928362
Bard,Sejuani,0.007664112836939737
Corki,Rengar,0.007653470946899672
Camille,Volibear,0.007650904024313969
Ivern,Yorick,0.007650036009392308
Draven,Rammus,0.007642422242048109
Ornn,Xayah,0.007640316523780994
Darius,Zilean,0.007623806693518782
Rumble,Shaco,0.0076232486308294
Bard,Xayah,0.007616829989223368
Heimerdinger,Vladimir,0.00761442626682678
Gnar,Graves,0.007609038282415341
Fiddlesticks,Talon,0.007609009071628709
Heimerdinger,Sona,0.007608952515416835
Braum,Draven,0.007608005305608644
Ivern,Udyr,0.007601121016222192
Vladimir,Warwick,0.007598963273076126
Malzahar,Twitch,0.007592682991528468
Yasuo,Zyra,0.0075918647153246045
Lulu,Tryndamere,0.007588691600539865
Heimerdinger,Udyr,0.007587790095485315
Evelynn,Zyra,0.0075848199585258225
Jhin,Ziggs,0.0075832265566281075
Rakan,Sion,0.007582715128133167
Shaco,Shyvana,0.00758136276710329
Mordekaiser,Zoe,0.007580504493766091
Lissandra,Taric,0.00757767139461799
Darius,Lulu,0.007564032113588693
Fizz,Swain,0.007561652953219149
Janna,Sion,0.0075610601472279534
Blitzcrank,Mordekaiser,0.0075605151647639285
Anivia,Fiora,0.007557235134404597
Anivia,Udyr,0.007547006115945569
Draven,Taric,0.00754041943297097
Heimerdinger,Ornn,0.007540263466009068
Kled,Soraka,0.007519323769782289
Ivern,Shyvana,0.007507821441996827
Nocturne,Udyr,0.007505867556734857
Malzahar,Warwick,0.007501530802240912
Sona,Warwick,0.007498478645170668
Nidalee,Twitch,0.007491175388110984
Akali,Brand,0.007489730626766331
Ornn,Zyra,0.007487253548308908
Sylas,Twitch,0.0074872221302620745
Kayn,Sona,0.007477711487502834
Nidalee,Ornn,0.00747458739219475
Garen,Kalista,0.007474062207828062
Azir,Braum,0.007473614242040991
Gangplank,Tryndamere,0.007471311585150447
Ivern,Zoe,0.007470660752938188
Braum,Warwick,0.007466766967243223
Camille,Kalista,0.007465398367076063
Rengar,Sejuani,0.0074576429918458646
Kindred,Renekton,0.007457323311794101
Amumu,Taliyah,0.007454496629353175
Bard,Ryze,0.007452689763699885
Diana,Kalista,0.0074381169906215325
Nidalee,Rakan,0.00743401374562798
Gangplank,Tristana,0.007432088376971114
Graves,Singed,0.007422949513137391
Mordekaiser,Riven,0.007409564557505228
Camille,Veigar,0.0074064597339913605
Maokai,Varus,0.007402782528754042
Camille,Leona,0.007396931297353005
Rakan,Udyr,0.007387554136104965
Kled,Taric,0.007386911762697035
Ekko,Nami,0.007385516012032875
Katarina,Shen,0.007382550106623288
Diana,Tryndamere,0.007374240977320491
Sona,Talon,0.007371774779959416
Nasus,Zoe,0.007370324856899216
Sejuani,Twitch,0.007369246793510952
Jhin,Taric,0.007363043690398121
Nami,Rengar,0.007362468030986365
Shen,Xayah,0.007350972038152527
Gnar,Kalista,0.007346002606817226
Corki,Warwick,0.007343078759489758
Brand,Katarina,0.007329223349125236
Graves,Varus,0.007327851125197961
Azir,Jhin,0.007311819206796244
Maokai,Orianna,0.007310022955386132
Quinn,Swain,0.007309708445679512
Shyvana,Sona,0.007309433954109762
Vi,Viktor,0.007300096235606327
Ivern,Vayne,0.007296119042251492
Nidalee,Tristana,0.0072914227647681035
Kalista,Rumble,0.007290928413223109
Mordekaiser,Varus,0.007283034003782992
Cassiopeia,Quinn,0.007282533970940325
Taliyah,Trundle,0.007282341379939576
Garen,Kindred,0.007282053813780094
Ekko,Rakan,0.007269036067015592
Mordekaiser,Neeko,0.00726208177643581
Irelia,Tryndamere,0.00725898287883646
Alistar,Nidalee,0.007251008740106645
Lulu,Swain,0.007247069295187175
Shen,Syndra,0.007246126621432865
Syndra,Varus,0.007237399578693582
Xayah,Ziggs,0.0072362673604163515
Taric,Twitch,0.007235312940683225
